video_id,video_title,thumbnail_path,transcript,publish_date
RQ1dpvawOOg,Críticas a la estrategia militar del Ejército de Israel en Gaza,youtube_output\Críticas a la estrategia militar del Ejército de Israel en Gaza.jpg,"[Música]
tras los atentados terroristas de jamás
el pasado 7 de octubre en Israel el
Primer Ministro israelí Benjamin
netanyahu estableció tres objetivos
estratégicos destruir por completo La
milicia islamista radical liberar a
todos los rehenes e impedir que gaza sea
de nuevo una plataforma desde la que se
lancen ataques contra Israel desde
entonces las fuerzas militares israelíes
llevan a cabo una implacable ofensiva
contra la franja que ha dejado miles de
muertos la mayoría civiles pese al alto
costo humano que está provocando la
operación militar y a la creciente
presión internacional para forzar un
alto el fuego permanente en gaza el
gobierno israelí mantiene su objetivo de
acabar con todas las estructuras de
jamás realmente puede Israel acabar por
completo con jamás se puede eliminar su
ideología tiene Israel un plan para la
gaza post jamá se lo explicamos en dw
analiza jamás es el acrónimo en árabe de
movimiento de resistencia islamista es
un movimiento radical armado político y
social fundado en
1987 durante la primera intifada
Palestina se autodescribe como
nacionalista e islamista considerada una
organización terrorista por Estados
Unidos y la Unión Europea tras su
fundación se convirtió en rival directo
de fat partido nacionalista secular
creado en
1958 y principal actor de la
organización para la liberación de
Palestina la olp en su carta fundacional
de 1900 88 jamás rechaza la existencia
del estado de Israel con un discurso de
tintes antisemitas y establece su
destrucción como uno de sus objetivos
esa posición se ha ido moderando al
menos públicamente con el paso de los
años en 2017 jamás publicó un nuevo
programa en el que aceptaba
indirectamente la creación de un estado
palestino con las fronteras previas a la
guerra árabe israelí de
1967 The golds Or
a worldview of of hamas and the main
Thing There is that they forg the The Or
took off the the fierce antisemitic
Parts of the 1988 charter Which was
really nazis at that Time and
um but they did not really declare on
anything that would fundamentally change
jamás ganó en 2006 las últimas
elecciones celebradas en los territorios
palestinos una victoria que fatás se
negó a reconocer lo que llevó a un
enfrentamiento directo entre ambas
facciones desde entonces jamás ha
gobernado gaza de forma autocrática
mientras fat lidera la autoridad
nacional Palestina que controla parte de
la cisjordania ocupada militarmente por
Israel la propia autoridad Palestina
está absolutamente desprestigiada eh eh
en una acumulación de ineficacia y de
corrupción acumulada a lo largo de años
y eso es lo que le ha dado cancha a
jamás como una posible alternativa que
ha sido vista por los palestinos como
una posibilidad de hacer las cosas de
otro modo dentro del estrechísima
palestinas
Which says that Still 7% of the
palestinians Support the october 7
Attack 90 of them of these
72 believe actually that hamas did not
conduct All the
horrific crimes That have been
attributed to him
and that gives you a good sense of the
Place we're living
después de los ataques terroristas del 7
de octubre que mataron a 100 personas y
las que más de 200 fueron secuestradas
el gobierno israelí inició una ofensiva
militar sobre gaza sin precedentes en el
conflicto de oriente medio desde
entonces y con un breve alto al fuego de
una semana el ejército israelí ha
desplegado una operación militar a gran
escala la ofensiva incluye bombardeos
diarios y una operación terrestre con
miles de soldados que solo ha permitido
una reducida zona humanitaria en el sur
de la franja la estrategia militar ha
matado a más de 18,000 personas en su
mayoría mujeres y menores según el
Ministerio de salud gazatí controlado
por jamás agencias de la ONU consideran
realistas estas cifras más de 100
soldados israelíes también han muertos
según datos oficiales la ofensiva ha
reducido a escombros amplias partes del
territorio palestino y ha desplazado a
casi 2 millones de personas tanto la
agencia de la ONU para los refugiados
palestinos como otras organizaciones
humanitarias informan de una situación
catastrófica para la población civil y
coinciden en señalar que no hay lugar
seguro en gaza y p que la presión
internacional crece netanyahu mantiene
el
rumbo pese las críticas internacionales
que incluso emp a escucharse entre los
aliados de Israel el gobierno de netan
yahu insiste en que no cesará su
ofensiva sobre gaza hasta destruir todas
las estructuras de jamás desde una
perspectiva puramente militar no hay
duda de que Israel tiene Potencia de
fuego para conseguirlo al menos dentro
de la franja con más de 600,000 soldados
una fuerza aérea de más de 600 aviones
de combate 300 piezas artilleras 2000
tanques y más de 56,000 vehículos
acorazados el ejército israelí es uno de
los más poderosos del planeta enfrenta a
las brigadas es el Din alkam el brazo
armado de Jamás con unos 40,000
combatientes armados y miles de cohetes
la gran pregunta aquí es Dónde está el
límite aceptable para los aliados de
Israel en la pérdida de Vidas civiles
que puede generar esta asimetría militar
por otra parte también hay que recordar
que jamás tiene presencia fuera de gaza
cuenta con militantes en la cisjordania
ocupada y en el vecino Líbano sus
principales dirigentes políticos están
en Qatar y también tiene representantes
en Turquía así las cosas es es realista
que Israel destruya todas las
estructuras de jamás las opiniones de
los analistas consultados
difieren ambitious ambitious indeed but
realistic we need
to much more much greater
Power than
la realidad nos demuestra que es un
objetivo imposible como he dicho hamás
no es solamente un grupo terrorista es
una idea es un actor con múltiples
dimensiones y es posible eliminarlo por
la vía militar el hecho es que jamás que
existe desde 1987 ha sido castigado En
diversas ocasiones por Israel con
operaciones que en términos concretos
consisten en lo que ellos mismos llaman
cortar el cesped es decir eh eliminar eh
en cierta medida esa capacidad de jamás
Pero sabiendo que el césped en gaza
vuelve a crecer y que será necesario por
parte de Israel volver a llevar a cabo
una operación de castigo una de
wer natürlich weiter bestehen egal was
mit gaza passiert und Man muss trauriger
sagen Im moment sieht es so aus durch
diesen bruten krieg und Die extrem
schlimm folgen für Die paltinis zilker
das spielt Der hamas letztlich in Die H
Die palche autonom Die offelle veret Der
paltin Die kann diesen ganzen treiben
nur hil zuschauen aus Der westbank W Die
hamas aller leiden sich immer noch mit
den schlagwort Von widerstand und kampf
hier sozusagen stark machen kann und in
Der paltinis
ent hat Die hamas wahrscheinlich eher
jetzt an unterstützung sogar gewonnen
ha concretado qué quiere hacer con la
franja de gaza si consigue sus objetivos
militares las autoridades israelíes se
limitan a decir que la ofensiva podría
durar varios meses hasta conseguir
eliminar todas las estructuras de jamás
un objetivo cuya probabilidad genera
dudas fuera y dentro de Israel además en
gaza siguen habiendo más de 100 Rehenes
en manos de jamás y otras facciones
palestinas cuyo futuro es más que
incierto mientras sigan los combates a
pesar de que Estados Unidos ha dado
cobertura hasta ahora a la estrategia
del gobierno de netanyahu tanto
diplomática como militarmente en
Washington comienzan a oírse críticas
por el precio en vidas civiles y por la
falta de Claridad sobre los planes de
Israel con
gaza lo que estamos viendo ahora miso
que la operación de castigo está
generando una mayor desesperación una
mayor rabia un mayor resentimiento en
quienes queden vivos dentro del
territorio palestino no solamente en
gaza sino también en cisjordania de tal
manera de que habría preguntarse si lo
que está haciendo Israel es matar
terroristas o realmente crear
terroristas porque podemos imaginar que
hay muchas personas en ese territorio
que lo que han vivido siempre ha sido
violencia que entienden que están siendo
abandonados por la comunidad
internacional Incluyendo los Países
Árabes la Unión Europea y est est Unidos
y que la único instrumento que tienen en
sus manos para intentar dar vuelta a la
situación cosa que nunca lograrán por
ese camino es la vía de la violencia
Estados Unidos es el único actor que
puede forzar un alto al fuego en la
actual guerra entre Israel y jamás
Washington dice que quiere que los
combates cesen lo antes posible en una
gaza cuyo destino es
incierto
dann haben wir wier keine politische
perspektive ich glaube das einzige was
hier auf lange sicht funktionieren kte
wre wenn Der gasen
wirklich Ja das gegenteil Von dem erlebt
was in den letzten 20 jahren erlebt das
hei Der müsste offen werden er müsste
wirtschaftlich belebt werden aber danach
sieht es leider Absolut nicht aus und
dieser milit weg und diese bombardierung
Die vive pero sin un futuro digno para
el pueblo palestino la seguridad de
Israel difícilmente estará garantizada
las dudas sobre la capacidad del actual
gobierno de netanyahu de conseguir ese
escenario crecen mientras las bombas
caen y los combates continúan en",20231217
Dhli1Fzy4Yw,Israel descubre el túnel más grande de Hamás a metros de su territorio,youtube_output\Israel descubre el túnel más grande de Hamás a metros de su territorio.jpg,"las fuerzas de defensa de Israel
aseguran que han destruido uno de los
túneles que según Afirma el ejército
israelí desde hace semanas los
milicianos de jamás utilizaban para sus
operaciones terroristas el ya destruido
túnel de simbar El más grande encontrado
hasta ahora se ubicaba en las
proximidades del cruce de erez al norte
de la franja las fuerzas de defensa
relacionan el túnel con la invasión del
territorio israelí del pasado 7 de",20231217
-oB3zpsoKOc,DW Noticias 16 diciembre: Netanyahu reafirma objetivo de victoria total en Gaza [Noticiero completo],youtube_output\DW Noticias 16 diciembre Netanyahu reafirma objetivo de victoria total en Gaza [Noticiero completo].jpg,,20231217
v3bFDlm_F70,EE. UU. amenaza con intervenir contra los piratas del mar Rojo,youtube_output\EE. UU. amenaza con intervenir contra los piratas del mar Rojo.jpg,"heridos en el ataque al carguero de hap
Lloyd frente a yemen el buque pudo
continuar su travesía hacia Singapur
pero para la ministra de exteriores de
Alemania el ataque confirma que esta
importante ruta marítima está bajo
amenaza el gobierno alemán condena
cualquier ataque a embarcaciones por
supuesto también la agresión al buque de
japac Lloyd instamos a los jí a que
dejen de atacar a buques mercantes en el
mar
rojo en noviembre Los Rebeldes cíes de
yemen secuestraron el carguero Galaxy
líder y firmaron la acción apoderándose
del puente is Aron la bandera Palestina
luego de hacerse con el control del
barco anclaron frente a la costa yemení
en un intento de presionar a países que
como Alemania apoyan a
Israel las fuerzas yemeníes continuarán
con sus operaciones contra Israel hasta
que cese la agresión contra nuestros
valientes hermanos de
gaza en la capital de yemen saná
simpatizantes jutes celebraron el
viernes las recientes operaciones
Estados Unidos advirtió que responderá
militarmente a los ataques y pidió apoyo
a la marina
alemana",20231217
55u0sz_3aZM,Israel sigue bombardeando Gaza en medio de indignación por rehenes muertos,youtube_output\Israel sigue bombardeando Gaza en medio de indignación por rehenes muertos.jpg,"centenares de personas protestaron en
tel aviv por la muerte de tres Rehenes
en gaza abatidos por soldados israelíes
exigen a Benjamín netanyahu y su
gobierno que trabaje para lograr el
regreso de los secuestrados que aún
permanecen en poder de
jamás Benjamín netanyahu es responsable
de todo lo que está ocurriendo de lo que
pasó y lo que sigue sucediendo
Tiene las manos manchadas de sangre
mucha sangre y debería demitir
inmediatamente el gobierno israelí
asegura que está haciendo todo lo
posible por liberar a los rehenes que es
su prioridad Pero a mí no me lo
parece es una terrible tragedia se
debería haber llegado a un acuerdo hace
tiempo se habrían podido salvar las
vidas de todas esas personas
inocentes los tres Rehenes abatidos por
soldados israelíes eran jóvenes de
apenas 20 años el ejército israelí
lamentó el incidente y anunció una
investigación sospechamos que los tres
jóvenes israelíes huyeron o fueron
abandonados por los
terroristas quizás sucedió uno o varios
días antes aún no conocemos todos los
detalles ni sabemos cómo llegaron hasta
esa
zona los intensos bombardeos israelíes
en gaza han matado ya a más de 18800
palestinos según cifras de las
autoridades sanitarias controladas por
Jamás con más de 100 Rehenes aún en
cautiverio crece el debate sobre qué
hará el gobierno israelí para rescatar
los y salvos sin tener que lamentar
nuevas víctimas
civiles antes de nuestro informativo
hablábamos con el periodista mikel
ayestarán y le preguntábamos
precisamente por las consecuencias de la
muerte de estos tres Rehenes Para
futuras negociaciones de intercambios de
renes israelíes por presos
palestinos la muerte de los tres renes a
manos del ejército ha acelerado la
vuelta a las negociaciones Benjamín etao
apostó por la vía militar para liberar a
los cautivos que quedan en gaza pero no
ha logrado su objetivo y los militares
no han sido capaces de lograr
liberaciones en los últimos días está
previsto que el jefe del mossad se
encuentre en Noruega con el Primer
Ministro de Qatar El pequeño país del
Golfo es el gran mediador en esta crisis
sin duda alguna como ya lo demostró en
la anterior tregua en la que durante una
semana jamás liberó a 105 civiles e
Israel excarcel a cambio a 240 presos
palestino mujeres y menores de edad los
israelíes consideran que quedan al menos
129 reenes en manos de jamás el problema
es que la mayoría son militares el
acuerdo será más complejo porque los
islamistas reclaman a cambio la
liberación de muchos presos de seguridad",20231216
qPwpuqk3NK4,Israel ataca escuelas en Gaza buscando terroristas escondidos,youtube_output\Israel ataca escuelas en Gaza buscando terroristas escondidos.jpg,"otra noche de intensos bombardeos
israelíes sobre gran parte de la franja
de gaza deja decenas de Muertos un
ataque sobre una vivienda en yalia en el
norte del territorio dejó al menos 14
fallecidos así como decenas de heridos y
desaparecidos bajo los escombros así lo
informó la agencia oficial Palestina
uafa el ejército israelí por su parte
dijo que atacó varias escuelas en el
barrio de rimal de Ciudad de gaza donde
asegura que se escondían milicianos de
jamás en las últimas horas también se
registraron bombardeos en deira albalá y
en el campo de refugiados de bure en el
centro del territorio así como en
barrios de yan yunis y Rafa en el sur",20231216
QtIzkOfT0ss,Netanyahu ofrece condolencias a las familias de los rehenes que el Ejército mató por error,youtube_output\Netanyahu ofrece condolencias a las familias de los rehenes que el Ejército mató por error.jpg,"el ejército de Israel ha reconocido en
medio de todo esto haber matado por
error a tres reenes israelíes durante
una operación militar contra jamás este
viernes en el norte de la franja de gaza
el portavoz de las fuerzas de defensa de
Israel Daniel hagar informaba que los
militares israelíes identificaron
erróneamente a tres reenes como una
amenaza Por consiguiente los soldados
dispararon contra ellos matándolos
declaró haari los cuerpos fueron
trasladados a Israel en un comunicado
las fuerzas de defensas de Israel
declaran que el caso será investigado y
que las lecciones aprendidas a este
incidente serán comunicadas a otras
unidades el ejército israelí está bajo
una fuerte presión por lograr los
resultados de la recuperación de Los
Rehenes entre sus 330,000 efectivos está
una enorme masa de soldados reservistas
que no tienen experiencia en la guerra
urbana críticas de las que hablábamos
también más temprano con Sami chocol
periodista del departamento
inglés escuchemos lo que
dijo de los 105 soldados israelíes que
han muerto durante la campaña en gaza
unos 30 fueron abatidos por fuego
amigo creo que el caso que hemos visto
hoy indica un problema con respecto a
las reglas para entablar
combate claramente los tres reenes no
estaban armados y a así les dispararon
mataron a plena luz del
día y además también está el problema de
los servicios de inteligencia el
ejército decía conocer dónde se
encontraban Los Rehenes y que no estaban
atacando las zonas donde hay
Rehenes supuestamente estos Rehenes
salieron andando de un edificio cercano
o de un túnel cercano esto todavía no
está claro pero probablemente estaban
huyendo de su
cautiverio
El Vocero del ejército israelí Daniel
haari reconocía que los reenes murieron
por fuego amigo cerca de la ciudad de
gaz
escuchemos Durante los enfrentamientos
en shuha las tropas de las fuerzas de
defensa de Israel identificaron
erróneamente tres Rehenes israelíes como
una amenaza abrieron Fuego contra ellos
y los
mataron se trata de un suceso triste y
doloroso para todos nosotros y el
ejército es responsable de todo lo
ocurrido k",20231216
jKE41aBwZzw,DW Noticias del 15 de diciembre: Tropas israelíes aseguran estar cerca del jefe máximo de Hámas,youtube_output\DW Noticias del 15 de diciembre Tropas israelíes aseguran estar cerca del jefe máximo de Hámas.jpg,,20231216
zj6EzXfG3_U,Tropas israelíes matan a 12 personas en operación militar en Cisjordania,youtube_output\Tropas israelíes matan a 12 personas en operación militar en Cisjordania.jpg,"y la Unión Europea Canadá Reino Unido y
Suiza entre otros países exigieron este
viernes a Israel medidas concretas
contra la violencia sin precedentes en s
Jordania y denuncian su incapacidad de
proteger a los palestinos ello después
de que el Ministerio de salud palestino
informara de que las fuerzas israelíes
habían matado al menos a 12 personas
cuatro de ellas menores de edad dejando
heridas a 50 más en una operación de TR
días en la ciudad de yenín Israel afirma
que capturó a decenas de militantes en
la operación que describió como de sus
esfuerzos antiterroristas contra jamás
en Jordania además el ejército israelí
declaró que tomará medidas
disciplinarias contra sus soldados
acusados de profanar una mezquita en
yenín
la periodista Rebeca rit nos amplía lo
ocurrido en las últimas horas
escuchemos Este es el último de una
serie de operativos que se han llevado a
cabo desde el 7 de octubre desde que
comenzó la guerra y ciertamente es uno
de los más grandes que hemos visto en
mucho
tiempo duró TR días y murieron 12
personas observamos que se utilizaron
bulldozers que los tanques estaban
dentro del campamento e incluso se
utilizó un dron armado para un ataque
contra algunos militantes ya que el
ejército creía que estaban allí Así que
hemos presenciado un operativo a gran
escala que no habíamos visto desde el 7
de octubre estuve cubriendo otro
operativo en yenín a principios de este
año y fue de una escala similar y la
destrucción después de estos op
es bastante
significativa se ven todas las
carreteras destruidas edificios
bombardeados o dañados se veen muchas
marcas de balas Y por supuesto viviendas
destruidas donde el ejército Busca armas
y militantes de puerta en
puerta como decíamos en esta ocasión
algunos miembros del ejército israelí
realmente entraron en la mezquita de
yenín Y estuvieron leyendo canciones y
rezos de hanuka a través de los
altavoces y fueron
reprendidos pero eso es algo que no
habíamos visto",20231215
Cg0VWXl8dIQ,Estados Unidos pide a Israel que reduzca la intensidad de los ataques y proteja a civiles en Gaza,youtube_output\Estados Unidos pide a Israel que reduzca la intensidad de los ataques y proteja a civiles en Gaza.jpg,"y en otras noticias el consejero de
seguridad Nacional de los Estados Unidos
Jake salivan declaraba este viernes tras
reunirse con el Primer Ministro israelí
benyamin etan yajo que la ofensiva
israelí sobre gaza va a pasar a ser más
focalizada de los líderes de jamás tras
más de 70 días de bombardeos y de
combates la operación militar de Gran
intensidad llevaba a cabo por Israel ha
llevado una serie de divergencias con
los Estados Unidos Washington lleva
semanas presionando para que estos
ataques sean más precisos y minimice la
fajas civiles que ya ascienden a 19,000
según el Ministerio de salud de gaza
controlado por jamás el presidente de
los Estados Unidos Joe biden advirtió a
netanyahu de la necesidad de cambiar su
rumbo en la guerra o correr el riesgo de
perder el apoyo
global Bueno pero qué tan en serio se
está tomando el gobierno Israel estas
críticas que llegan desde los Estados
Unidos se lo vamos a preguntar al
periodista mikela ya estarán experto en
Oriente próximo
escuchemos hay que tomarlo como un
intercambio de opiniones Estados Unidos
es el gran Aliado militar y diplomático
que tiene Israel y la visita del
consejero de seguridad A telavid lo ha
vuelto a demostrar los estadounidenses
no tratan de imponer calendario alguno a
Benjamín netanyahu pero sugieren que la
campaña en gaza debe rebajar la
intensidad de los últimos dos meses para
dar paso a una etapa con ataques
precisos contra el liderazgo de jamás el
objetivo de Joe biden es detener la
muerte diaria de civiles en lo que él
mismo ha calificado como bombardeos
indiscriminados Washington plantea una
fase con ataques más precisos e insta a
sus aliados a intensificar los esfuerzos
para cazar a yah y asuar el líder de
jamás a quien considera el cerebro de
los ataques del 7 de octubre diarios
como de New York Times informan de que
el equipo de biden a ese equipo le
gustaría ver este cambio en las próximas
dos semanas coincidiendo con el nuevo
año pero Sullivan en ningún momento ha
planteado una fecha concreta los irales
aceptan un planteamiento a base de fases
eh insiste en que durará meses además de
la intensidad de la guerra también hay
discrepancias entre Israel y Estados
Unidos por el día después al final de
esta guerra Washington como Europa y la
ONU apelan a la solución de los dos
estados pero los israelíes no quieren ni
oír hablar de esta posibilidad Fuentes
diplomáticas del Estado judío citadas
por the Times of Israel plantean que
aceptar esta solución sería un regalo
para jamás después de los brutales
ataques del 7 de octubre contra los
kibutz próximos a la verja de
separación",20231215
dEEG1ECHFRk,DW Noticias del 14 de diciembre: EE. UU. aboga por el fin de la guerra en Gaza [Noticiero completo],youtube_output\DW Noticias del 14 de diciembre EE. UU. aboga por el fin de la guerra en Gaza [Noticiero completo].jpg,,20231215
5LQ5Yt59cj4,La ONU advierte que la falta de alimentos se agrava en la Franja,youtube_output\La ONU advierte que la falta de alimentos se agrava en la Franja.jpg,"gran expectación en Rafa por la llegada
de camiones de ayuda a la franja de gaza
la gente intenta conseguir bolsas de
comida antes de que sean distribuidas el
hambre junto a las Bombas es parte del
castigo
colectivo la gente se detiene ante los
camiones de ayuda Agarra lo que puede y
se lo come están desesperados y
hambrientos los alimentos se están
agotando Omar bahum se ofreció como
voluntario para dar de comer a tanta
gente como pueda trabajaba como cocinero
en un restaurante antes de que empezara
la
guerra casi la mitad de la población de
gaza se ha trasladado a la sureña ciudad
de Rafa y quienes ya estaban aquí se han
quedado sin existencias o sin medios
para
pagarlas vine aquí a buscar ayuda para
alimentar a mis hijos también tenemos a
desplazados viviendo con nosotros no
podemos permitirnos pagar gas O
electricidad no hay existencias no
podemos ir al mercado a comprar comida
para alimentar a la familia a nuestros
hijos aunque tuviera por ejemplo $
estadounidenses y quisiera ir de compras
solo conseguiría un puñado de
artículos el dinero Aquí ha dejado de
tener
sentido expertos en sanidad afirman que
los pocos alimentos disponibles se
preparan en condiciones insalubres y la
falta de agua empieza hacer Mella en las
personas los pacientes acuden con
cuadros de deshidratación severa algunos
evolucionan incluso hacia casos de
insuficiencia o deshidratación renal en
la mayoría de veces el agua que estos
niños beben no es apta para el consumo
los médicos alertan sobre la devastadora
crisis sanitaria en gaza y advierten que
puede tener un impacto a largo plazo
independientemente de cuandoo termine la
guerra",20231214
PLr8zH_A6pU,Washington urge a Israel a iniciar una desescalada en Gaza,youtube_output\Washington urge a Israel a iniciar una desescalada en Gaza.jpg,"y en Israel el Primer Ministro Benjamín
nanu expresó este jueves su
agradecimiento al consejero de seguridad
Nacional de Estados Unidos Jack sulivan
por el apoyo de Washington en su
conflicto contra jamás el mandatario
insistió que su guerra no terminará
hasta que jamás sea eliminado ello
después de que el ministro de defensa
israelí joaf Galant advirtiera que la
guerra contra jamás en gaza durará
varios meses las declaraciones se dan en
mitad de una visita a Israel de suliban
que se encuentra en el país para fijar
un calendario con la intención de poner
fin a los combates ello ante la pérdida
de apoyo internacional de Israel después
de que el propio Joe biden calificara de
bombardeo indiscriminado el ataque de
Israel sobre
gaza vamos a analizar ahora el tema con
Luciano sakara en Qatar es profesor del
centro de estudios del Golfo de la
Universidad de Qatar Gracias por
acompañarnos bueno la ONU pide un alto
del fuego en gaza y la Unión Europea
insta a las partes a que apliquen la
resolución está perdiendo apoyo
internacional realmente el Premier
israelí como están diciendo los
analistas son cosas del pasado los
tiempos en los que Israel veía como los
países occidentales apoyaban Sin
condiciones su ofensiva en
gasa bueno los números son son claros si
comparamos las resoluciones de de la
asamblea general de Naciones Unidas de
de octubre del 27 de octubre y del 12 de
diciembre vemos Que eh de 120 votos eh
favorables a a a pedir un auto del fuego
y una protección de los de de de los
civiles y 14 votos en contra entre los
cuales se encuentra Estados Unidos eh
pasamos a la de diciembre con 153 153
votos a favor y solo 10 votos en contra
y y 23 abstenciones y evidentemente esto
tiene que ver con que la opinión pública
mundial en cada uno de los países que ha
votado también está cambiando
favorablemente eh eh a una solución
pacífica del conflicto y a frenar la
ofensiva indiscriminada eh israelí Por
lo tanto sí la opinión pública
internacional y la opinión pública de
los gobiernos del mundo también está
cambiando bueno y hablemos ahora de la
posición de Estados Unidos Joe biden
dice que Israel ha perdido apoyo y
sugiere que netanyahu debe ajustar su
gobierno Qué significado tienen estas
declaraciones de biden indican realmente
que se ha abierto una brecha entre
Estados Unidos e Israel en actitudes y
en
políticas no diría una brecha pero sí
evidentemente biden se encuentra muy
presionado por su propia opón pública
por el hecho de que la mayoría del mundo
está eh pidiendo a Estados Unidos que
cambie de posición empezó a partir de la
semana pasada e con ciertas
restricciones a ciudadanos israelíes
colonos israelíes que habían
protagonizado actos de violencia para
entrar a Estados Unidos está cambiando
un poco el discurso está utilizando Este
lenguaje eh criticando los ataques
indiscriminados eh pero por ahora el
apoyo militar Sigue estando vigente la
visita de Sullivan es una demostración
de que todavía no hay eh una una dcha y
que a pesar de que nanju dice que va a
seguir por varios meses no se le está
poniendo una presión tan grande como
votar en contra en la asamblea general
Claro sin embargo bueno como usted dice
no se Por una parte se pide una solución
pacífica por otra está aumentando esa
presión internacional pero nada de esto
evita el recrudecimiento de los combates
en gasa hasta dónde puede llegar
entonces
netanyahu Bueno lo acaba de decir en las
noticias netan va a seguir durante meses
el es que no tiene meses para seguir
adelante también la propia opinión
pública israelí está está yendo en
contra de netanyahu las últimas
encuestas que se han podido realizar en
Israel en los últimos las últimas
semanas demuestran que si hubiera ahora
elecciones en Israel netan perdería
notablemente las últimas encuestas
demuestran que su coalición tendría nada
más que
42 escaños frente al 78 de la de la
oposición O sea que políticamente nanju
ya ha perdido las elecciones Si las
hubiera ahora si quiere ganar las
elecciones o quiere asegurar Su futuro
político a partir de conseguir algo que
es imposible que es eliminar física y
políticamente jamás pues es muy difícil
de predecir hasta dónde puede llegar
Muchísimas gracias Luciano Saro desde
Qatar profesor del centro de estudios
del Golfo de la Universidad de Qatar
gracias gracias a ustedes buenas noches",20231214
61KplyxFjVY,"Yahya Sinwar, el cerebro detrás de los ataques terroristas del 7 de octubre","youtube_output\Yahya Sinwar, el cerebro detrás de los ataques terroristas del 7 de octubre.jpg","Israel intensificó sus bombardeos en la
franja de gaza pese a los llamados
internacionales a una tregua su objetivo
es acabar con jamás considerado un grupo
terrorista por un gran número de países
qué más sabemos sobre esta milicia su
líder supremo Es ismail jille que hace
las veces de Vocero internacional desde
Qatar lejos del alcance de la ofensiva
israelí Mohamed deif es el comandante en
jefe de las brigadas edil alcam el ala
militar de jamás se considera uno de los
artífices de los ataques terroristas del
7 de octubre marwan Isa también buscado
por Israel forma parte de la cúpula de
hamás y yeya sinwar encabeza la lista de
los más buscados por Israel está
considerado el autor intelectual de los
ataques del 7 de octubre y actual líder
de jamás en la franja de
gaza veamos ahora cómo se convirtió en
la segunda figura más poderosa de jamás
desde que salió de de una prisión
israelí hace una
década Yi singar fue recibido como héroe
en gaza cuando fue liberado en un
intercambio de prisioneros en
2011 un funcionario israelí describe
ahora esa medida como el peor error en
la historia de
Israel desde entonces singar ha
prometido luchar por la liberación de
todos los palestinos que permanecen
detenidos en cárceles israelíes unas
7000 personas
hoyar creció en el campo de refugiados
de han y fue detenido por Israel A fines
de la década de
1980 Durante los interrogatorios se supo
que estaba implicado en el asesinato de
una docena de palestinos sospechosos de
colaborar con Israel el exfuncionario de
seguridad de Chin bit Michael kubi que
pasó más de 100 horas interrogando a
singar lo describió como racional y
despiadado Je singar lideraba la prisión
era el jefe de todos los prisioneros de
hamás me dijo jamás es mi esposa jamás
es mi hijo jamás es todo para mí Haré
todo lo posible para tener éxito como
líder de jamás y tengan por seguro que
voy a matar a muchos israelíes en gaza o
fuera de
gaza zingar aprovechó su tiempo en
prisión para aprender hebreo y estudiar
a sus captores se convenció de que se
podía presionar a Israel para que
liberara a un gran número de prisioneros
palestinos a cambio de reenes
israelíes después de que el propio
singar fuera liberado aprovechó las
redes que había construido en prisión
para convertirse en el jefe de jamás en
gaza junto con el líder ismail
Jill cuando singar fue reconfirm en el
cargo en 2021 volvió a prometer la
liberación de todos los palestinos de
las cárceles israelíes
mientras que en Israel algunos pensaban
que singar era un pragmático con el que
se podía trabajar jamás preparaba en la
sombra ataques sin precedentes y
mientras que jamás presiona por la
liberación de los palestinos
encarcelados los errores de cálculo en
torno a y singar son un recordatorio
para Israel sobre decisiones equivocadas",20231214
